vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.013906776905059814,0.31337982416152954,0.2994730472564697,2.2214839458465576,9.221004486083984,0.19359347224235535,10,0,0,1,0,1,1,0.3552913963794708,0.021884649991989136,0,stale-soft,0.0,6,1,7,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.014623403549194336,0.27597665786743164,0.2613532543182373,0.6825682520866394,1.9789537191390991,0.572600245475769,2,0,1,0,1,0,1,1.0,-0.03961119055747986,0,stale-soft,0.0,6,2,33,BLENDED,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.050633758306503296,0.3514286279678345,0.3007948696613312,1.8169218301773071,6.152889728546143,0.3770776689052582,8,0,0,1,0,1,0,0.0,0.2306995838880539,2,stale-soft,0.0,6,3,19,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.0053924620151519775,0.4827849566936493,0.4773924946784973,1.8749518394470215,6.520504951477051,0.2956037223339081,18,0,0,1,0,1,0,0.0,0.32319992780685425,2,stale-soft,0.0,6,4,2,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.0658082365989685,0.5655679106712341,0.4997596740722656,1.3306232690811157,3.783400774002075,0.6277551054954529,17,0,0,1,0,1,0,0.0032219127751886845,0.28375333547592163,2,stale-soft,0.0,6,5,29,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.16582372784614563,0.6383922696113586,0.472568541765213,0.5871323347091675,1.7988226413726807,0.8906177878379822,20,0,0,1,0,1,0,0.0,0.4421016573905945,2,stale-soft,0.0,6,6,16,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.06978288292884827,0.3990466296672821,0.32926374673843384,1.743680477142334,5.718350887298584,0.5066951513290405,11,0,0,1,0,1,0,0.06036330759525299,0.13253441452980042,2,stale-soft,0.0,6,7,13,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.012410581111907959,0.27789974212646484,0.2654891610145569,0.6855049133300781,1.9847737550735474,0.5617363452911377,2,0,0,1,0,1,0,0.0,0.1358170062303543,2,stale-soft,0.0,6,8,23,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.06754374504089355,0.3318806290626526,0.26433688402175903,1.0657322406768799,2.902963876724243,0.624972939491272,4,0,0,1,0,1,0,0.0,0.1266028732061386,2,stale-soft,0.0,6,9,5,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.04575318098068237,0.45655304193496704,0.41079986095428467,1.6769146919250488,5.349027156829834,0.47181376814842224,11,0,0,1,0,1,0,0.0,0.23173734545707703,2,stale-soft,0.0,6,10,16,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.022489607334136963,0.2959355413913727,0.2734459340572357,1.048841953277588,2.8543436527252197,0.4757293462753296,3,0,0,1,0,1,0,0.0,0.14470994472503662,2,stale-soft,0.0,6,11,31,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.017513543367385864,0.2855883836746216,0.2680748403072357,1.759392261505127,5.808906078338623,0.25557515025138855,6,0,0,1,0,1,0,0.0,0.10832975804805756,2,stale-soft,0.0,6,12,22,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.013541042804718018,0.41281938552856445,0.39927834272384644,1.8079237937927246,6.097774028778076,0.35436350107192993,10,0,0,1,0,1,0,0.0,0.2207288146018982,2,stale-soft,0.0,6,13,29,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.13515961170196533,0.6480188369750977,0.5128592252731323,0.24713018536567688,1.2803457975387573,0.9356972575187683,4,0,0,1,0,1,0,0.0,0.5292626023292542,2,stale-soft,0.0,6,14,15,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.05142965912818909,0.36657634377479553,0.31514668464660645,2.1218032836914062,8.346174240112305,0.33949172496795654,11,0,0,1,0,1,0,0.0,0.22365209460258484,2,stale-soft,0.0,6,15,24,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.032222360372543335,0.4291180968284607,0.39689573645591736,1.7238010168075562,5.605795860290527,0.4409685432910919,11,0,0,1,0,1,0,0.02018309198319912,0.15420639514923096,2,stale-soft,0.0,6,16,11,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.013601601123809814,0.2520008981227875,0.23839929699897766,-0.0,1.0,1.0,1,0,3,0,3,0,1,1.0,-0.013601601123809814,0,stale-soft,0.0,6,17,109,BLENDED,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.06279599666595459,0.4024917483329773,0.3396957516670227,1.3117611408233643,3.7127065658569336,0.5946945548057556,7,0,0,1,0,1,0,0.0,0.1860639750957489,2,stale-soft,0.0,6,18,21,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.020592987537384033,0.40826213359832764,0.3876691460609436,1.9943491220474243,7.347419261932373,0.27923253178596497,11,0,0,1,0,1,0,0.0,0.27607297897338867,2,stale-soft,0.0,6,19,2,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.06002986431121826,0.30830004811286926,0.248270183801651,0.5409252643585205,1.7175953388214111,0.7686309814453125,2,0,0,1,0,1,0,0.0,0.08282145857810974,2,stale-soft,0.0,6,20,21,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.1636589765548706,0.6486756801605225,0.48501670360565186,0.5079938173294067,1.6619536876678467,0.9039395451545715,17,0,0,1,0,1,0,0.0,0.4361149072647095,2,stale-soft,0.0,6,21,16,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.11646449565887451,0.617927074432373,0.5014625787734985,0.824785590171814,2.2813916206359863,0.8084926605224609,18,0,0,1,0,1,0,0.0029707388021051884,0.3313007950782776,2,stale-soft,0.0,6,22,29,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.0032769441604614258,0.34921443462371826,0.34593749046325684,1.9309656620025635,6.8961663246154785,0.24853543937206268,9,0,0,1,0,1,0,0.0,0.1440492570400238,2,stale-soft,0.0,6,23,28,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.11742746829986572,0.5949536561965942,0.4775261878967285,1.0558090209960938,2.8742995262145996,0.7466956377029419,19,0,0,1,0,1,0,0.0008477876544930041,0.339039146900177,2,stale-soft,0.0,6,24,29,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.040859371423721313,0.3140035569667816,0.2731441855430603,0.6161580085754395,1.851799726486206,0.6936390399932861,2,0,0,1,0,1,0,0.0,0.12911109626293182,2,stale-soft,0.0,6,25,12,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.010459095239639282,0.37336546182632446,0.3629063665866852,2.2471466064453125,9.460701942443848,0.22713658213615417,13,0,0,1,0,1,0,0.0,0.1845705211162567,2,stale-soft,0.0,6,26,21,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.20957601070404053,0.622356653213501,0.41278064250946045,0.22213013470172882,1.2487338781356812,0.9642937183380127,15,0,0,1,0,1,0,0.0006179382908158004,0.36763814091682434,2,stale-soft,0.0,6,27,24,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.052156031131744385,0.5005539655685425,0.4483979344367981,2.0763113498687744,7.974997520446777,0.37959304451942444,18,0,0,1,0,1,0,0.004666044842451811,0.21993941068649292,2,stale-soft,0.0,6,28,24,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.07545220851898193,0.5115644931793213,0.43611228466033936,1.6889866590499878,5.413991451263428,0.5356621146202087,17,0,0,1,0,1,0,0.0,0.2812047600746155,2,stale-soft,0.0,6,29,28,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.006687521934509277,0.24293647706508636,0.2362489551305771,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.017185166478157043,0,stale-soft,0.0,6,30,21,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.023212939500808716,0.4458719789981842,0.4226590394973755,1.114428162574768,3.0478248596191406,0.46755707263946533,4,0,0,1,0,1,0,0.015444996766746044,0.17051181197166443,2,stale-soft,0.0,6,31,17,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.03499189019203186,0.3704734742641449,0.33548158407211304,2.419908285140991,11.244828224182129,0.26674631237983704,15,0,0,1,0,1,1,0.3395636975765228,0.03499189019203186,1,stale-soft,0.0,6,32,11,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.07671329379081726,0.386242538690567,0.30952924489974976,1.1095584630966187,3.0330188274383545,0.6717852354049683,6,0,0,1,0,1,0,0.042074739933013916,0.13852456212043762,2,stale-soft,0.0,6,33,10,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.09134480357170105,0.49986761808395386,0.4085228145122528,0.5597540140151978,1.7502418756484985,0.8367612957954407,6,0,0,1,0,1,0,0.006932646036148071,0.23966485261917114,2,stale-soft,0.0,6,34,7,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.226179,0.606142,0.030296,0.980469,0.241334,0.391334,0.03275063633918762,0.38818031549453735,0.35542967915534973,2.152047872543335,8.602457046508789,0.3031359016895294,12,0,0,1,0,1,0,0.0,0.23455896973609924,2,stale-soft,0.0,6,35,28,CORRECT,0,0,0,0,0,0,0.0,0.0
