vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.08858919143676758,0.5616472959518433,0.4730581045150757,1.2506159543991089,3.4924936294555664,0.6446079611778259,7,0,0,1,0,1,0,0.04698658734560013,0.1309390366077423,2,contra,0.15,-1,0,7,CORRECT,0,0,0,0,1,0,0.046987,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.06531032919883728,0.4198814332485199,0.3545711040496826,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.07433965802192688,2,contra,0.15,-1,1,0,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.15834328532218933,0.490217924118042,0.33187463879585266,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.15834328532218933,2,contra,0.15,-1,2,17,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.006202340126037598,0.4598029851913452,0.4536006450653076,2.3069491386413574,10.04373550415039,0.154531329870224,11,0,0,1,0,1,1,0.3126828074455261,0.006202399730682373,0,contra,0.15,-1,3,7,CORRECT,0,0,0,0,3,0,0.312683,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.0393713116645813,0.49600115418434143,0.45662984251976013,2.2234559059143066,9.239205360412598,0.29211828112602234,12,0,1,0,1,0,1,0.6819611191749573,-0.0393713116645813,0,contra,0.15,-1,4,43,CONTRADICTORY_LENIENT,0,1,0,0,2,0,0.084285,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.016749083995819092,0.42364418506622314,0.40689510107040405,0.6793149709701538,1.9725260734558105,0.5829707980155945,2,0,0,1,0,1,0,0.0,0.09157764911651611,2,contra,0.15,-1,5,17,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.04408806562423706,0.5367840528488159,0.49269598722457886,2.0610997676849365,7.854603290557861,0.3204633891582489,11,0,0,1,0,1,1,0.4105180501937866,0.04408806562423706,1,contra,0.15,-1,6,24,CORRECT,0,0,0,0,1,0,0.037889,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.01738610863685608,0.3785971701145172,0.36121106147766113,-0.0,1.0,1.0,1,0,1,0,1,0,1,1.0,-0.01738610863685608,0,contra,0.15,-1,7,61,BLENDED,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.0845651924610138,0.45839157700538635,0.37382638454437256,0.4323086142539978,1.5408105850219727,0.8443955779075623,2,0,1,0,1,0,1,1.0,-0.10400882363319397,0,contra,0.15,-1,8,52,BLENDED,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.0042091310024261475,0.4691773056983948,0.46496817469596863,1.6758092641830444,5.3431172370910645,0.2766750156879425,7,0,0,1,0,1,1,0.36812275648117065,0.0042091310024261475,0,contra,0.15,-1,9,29,CORRECT,0,0,0,0,2,0,0.31701,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.14829882979393005,0.6366702318191528,0.4883714020252228,0.37195661664009094,1.4505701065063477,0.9158805012702942,4,0,0,1,0,1,0,0.06660770624876022,0.14829882979393005,2,contra,0.15,-1,10,24,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.09863480925559998,0.5681047439575195,0.46946993470191956,0.5870265364646912,1.798632264137268,0.8331528902053833,4,0,1,0,1,0,1,1.0000001192092896,-0.22248363494873047,0,contra,0.15,-1,14,35,BLENDED,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.08912575244903564,0.4009496569633484,0.31182390451431274,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.08912575244903564,2,contra,0.15,-1,15,19,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.01698249578475952,0.5011003613471985,0.48411786556243896,2.2624661922454834,9.606752395629883,0.24986998736858368,14,0,0,1,1,0,1,0.6356022953987122,0.01698249578475952,0,contra,0.15,-1,16,24,CONTRADICTORY_LENIENT,0,1,0,0,2,0,0.049548,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.12077382206916809,0.38686102628707886,0.26608720421791077,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.13998812437057495,2,contra,0.15,-1,17,15,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.24001169204711914,0.697227954864502,0.4572162628173828,0.20025873184204102,1.2217187881469727,0.9681169986724854,8,0,0,1,0,1,0,0.013696182519197464,0.2588767409324646,2,contra,0.15,-1,20,17,CORRECT,0,0,0,0,1,0,0.005459,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.07864773273468018,0.5750564336776733,0.49640870094299316,0.9624768495559692,2.618173360824585,0.7256912589073181,7,0,0,1,0,1,0,0.06526593118906021,0.13445734977722168,2,contra,0.15,-1,24,17,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.04762151837348938,0.37726834416389465,0.3296468257904053,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.04762151837348938,1,contra,0.15,-1,25,26,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.05207479000091553,0.40230363607406616,0.35022884607315063,-0.0,1.0,1.0,1,0,1,0,1,0,1,1.0,-0.05207479000091553,0,contra,0.15,-1,26,52,BLENDED,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.002972900867462158,0.44835323095321655,0.4453803300857544,2.1634178161621094,8.700824737548828,0.18731960654258728,10,0,0,1,0,1,1,0.18680033087730408,0.03325274586677551,1,contra,0.15,-1,27,17,CORRECT,0,0,0,0,1,0,0.096328,0.0
margin,live-delta,0,0.0,0.484234,0.576344,0.178321,0.914062,0.369999,0.519999,0.18138855695724487,0.5200752019882202,0.33868664503097534,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.1928633451461792,2,contra,0.15,-1,30,17,CORRECT,0,0,0,0,0,0,0.0,0.0
