vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight,served_outcome,abstain_reason
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.03387933969497681,0.7483687400817871,0.7144894003868103,2.460784912109375,11.71400260925293,0.2795626223087311,20,0,0,1,0,1,0,0.0,0.5877569913864136,2,clean,0.0,-1,0,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.06985175609588623,0.8749865293502808,0.8051347732543945,1.7378044128417969,5.684848308563232,0.4958345890045166,20,0,0,1,0,1,0,0.0,0.5347460508346558,2,clean,0.0,-1,1,27,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.010310947895050049,0.6870408058166504,0.6767298579216003,2.18550705909729,8.895157814025879,0.26531603932380676,20,0,0,1,0,1,0,0.0,0.607417643070221,2,clean,0.0,-1,2,28,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.007979214191436768,0.7837405800819397,0.7757613658905029,2.150879383087158,8.592411041259766,0.2520643472671509,20,0,0,1,0,1,0,0.0,0.6073779463768005,2,clean,0.0,-1,3,8,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.011476218700408936,0.8532717227935791,0.8417955040931702,2.2490234375,9.478474617004395,0.26734721660614014,20,0,0,1,0,1,0,0.0,0.58863365650177,2,clean,0.0,-1,4,27,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.00844883918762207,0.6277357339859009,0.6192868947982788,1.3854494094848633,3.996621608734131,0.32414594292640686,5,0,0,1,0,1,0,0.0,0.4553041458129883,2,clean,0.0,-1,5,3,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.026772499084472656,0.7397220730781555,0.7129495739936829,2.325833797454834,10.235210418701172,0.308302640914917,20,0,0,1,0,1,0,0.0,0.5168523788452148,2,clean,0.0,-1,6,28,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.026081621646881104,0.7790729999542236,0.7529913783073425,2.4719579219818115,11.845617294311523,0.23552978038787842,20,0,0,1,0,1,0,0.0,0.6332921981811523,2,clean,0.0,-1,7,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.030427217483520508,0.8791252374649048,0.8486980199813843,2.274275541305542,9.720873832702637,0.2871009111404419,20,0,0,1,0,1,0,0.0,0.6234033107757568,2,clean,0.0,-1,8,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.02542126178741455,0.6868306398391724,0.6614093780517578,2.191441059112549,8.948098182678223,0.3396266996860504,20,0,0,1,0,1,0,0.0,0.5356268882751465,2,clean,0.0,-1,9,28,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.01580733060836792,0.6994674205780029,0.683660089969635,2.610710382461548,13.608715057373047,0.19649457931518555,20,0,0,1,0,1,0,0.0,0.5307576656341553,2,clean,0.0,-1,10,12,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.008233428001403809,0.6643117666244507,0.6560783386230469,2.2398459911346436,9.391884803771973,0.222374826669693,18,0,0,1,0,1,0,0.0,0.384749174118042,2,clean,0.0,-1,11,8,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.06598442792892456,0.7457971572875977,0.6798127293586731,1.8818572759628296,6.565687656402588,0.46992358565330505,18,0,0,1,0,1,0,0.0,0.5072203874588013,2,clean,0.0,-1,12,9,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.16185808181762695,0.7709143161773682,0.6090562343597412,0.438233882188797,1.5499674081802368,0.9029762744903564,5,0,0,1,0,1,0,0.0,0.6271904706954956,2,clean,0.0,-1,13,3,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.06118351221084595,0.6649340987205505,0.6037505865097046,2.2216687202453613,9.222707748413086,0.39723309874534607,20,0,0,1,0,1,0,0.0,0.4975060224533081,2,clean,0.0,-1,14,28,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.019259154796600342,0.872256875038147,0.8529977202415466,2.0846121311187744,8.041471481323242,0.2934339940547943,20,0,0,1,0,1,0,0.0,0.6337695717811584,2,clean,0.0,-1,15,12,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.005050539970397949,0.8077828288078308,0.8027322888374329,2.2522811889648438,9.509404182434082,0.26462191343307495,20,0,0,1,0,1,0,0.0,0.6222367286682129,2,clean,0.0,-1,16,2,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.05063652992248535,0.8646946549415588,0.8140581250190735,2.0161352157592773,7.509247303009033,0.42212533950805664,20,0,0,1,0,1,0,0.0,0.6310877799987793,2,clean,0.0,-1,17,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.005025207996368408,0.7681193351745605,0.7630941271781921,2.144232749938965,8.535490036010742,0.2971636652946472,20,0,0,1,0,1,0,0.0,0.5388365983963013,2,clean,0.0,-1,18,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.006114363670349121,0.698747992515564,0.6926336288452148,2.6771459579467773,14.543526649475098,0.16389375925064087,20,0,0,1,0,1,0,0.0,0.5731263160705566,2,clean,0.0,-1,19,2,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.34087321162223816,0.6906948089599609,0.3498215973377228,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.3920137286186218,2,clean,0.0,-1,20,17,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.016381919384002686,0.7769656181335449,0.7605836987495422,2.477839708328247,11.915495872497559,0.21782658994197845,20,0,0,1,0,1,0,0.0,0.5000325441360474,2,clean,0.0,-1,21,19,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.031056642532348633,0.8602473735809326,0.829190731048584,2.2747254371643066,9.725248336791992,0.2954283356666565,20,0,0,1,0,1,0,0.0,0.6438367366790771,2,clean,0.0,-1,22,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.0732879638671875,0.8799911737442017,0.8067032098770142,2.0853817462921143,8.047662734985352,0.4186214506626129,20,0,0,1,0,1,0,0.0,0.5650336146354675,2,clean,0.0,-1,23,8,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.002030611038208008,0.6778629422187805,0.6758323311805725,2.6021649837493896,13.492918014526367,0.16079643368721008,20,0,0,1,0,1,0,0.0,0.3597308099269867,2,clean,0.0,-1,24,8,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.041469454765319824,0.5810602903366089,0.5395908355712891,1.4185032844543457,4.130932807922363,0.4495835304260254,5,0,0,1,0,1,0,0.0,0.44117310643196106,2,clean,0.0,-1,25,7,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.060326218605041504,0.6997507214546204,0.6394245028495789,0.879328191280365,2.40928053855896,0.6959824562072754,5,0,0,1,0,1,0,0.0,0.5867898464202881,2,clean,0.0,-1,26,3,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.04146993160247803,0.7471964955329895,0.7057265639305115,1.8574732542037964,6.407526016235352,0.431758314371109,20,0,0,1,0,1,0,0.0,0.5334604978561401,2,clean,0.0,-1,27,14,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.015439391136169434,0.6715479493141174,0.656108558177948,2.5228869915008545,12.464529991149902,0.18307380378246307,20,0,0,1,0,1,0,0.0,0.43980133533477783,2,clean,0.0,-1,28,20,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.021027565002441406,0.8824622631072998,0.8614346981048584,2.2719054222106934,9.697861671447754,0.2620357275009155,20,0,0,1,0,1,0,0.0,0.6332907676696777,2,clean,0.0,-1,29,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.04110157489776611,0.5613043308258057,0.5202027559280396,2.4747464656829834,11.878695487976074,0.26932069659233093,16,0,0,1,0,1,0,0.0,0.3771684467792511,2,clean,0.0,-1,30,5,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.04898709058761597,0.6548197865486145,0.6058326959609985,0.9175102710723877,2.5030508041381836,0.6465458273887634,4,0,0,1,0,1,0,0.0,0.5675718188285828,2,clean,0.0,-1,31,15,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.05435442924499512,0.6651654243469238,0.6108109951019287,1.087560772895813,2.9670279026031494,0.6161340475082397,5,0,0,1,0,1,0,0.0,0.5420815348625183,2,clean,0.0,-1,32,15,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.022380411624908447,0.7437151074409485,0.72133469581604,2.455592632293701,11.653337478637695,0.20939306914806366,20,0,0,1,0,1,0,0.0,0.47794467210769653,2,clean,0.0,-1,33,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.013354480266571045,0.6695834398269653,0.6562289595603943,2.424652576446533,11.298303604125977,0.19846148788928986,20,0,0,1,0,1,0,0.0,0.30536067485809326,2,clean,0.0,-1,35,24,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.015787243843078613,0.8540300130844116,0.838242769241333,2.1957035064697266,8.986320495605469,0.24013067781925201,20,0,0,1,0,1,0,0.0,0.4983232915401459,2,clean,0.0,-1,36,24,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.036710262298583984,0.6272473335266113,0.5905370712280273,2.4471211433410645,11.555033683776855,0.26352736353874207,20,0,0,1,0,1,0,0.0,0.48786115646362305,2,clean,0.0,-1,37,28,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.014052152633666992,0.5003647804260254,0.4863126277923584,1.5168874263763428,4.558015823364258,0.33964845538139343,5,0,0,1,0,1,0,0.0,0.3432796001434326,2,clean,0.0,-1,38,3,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.021194398403167725,0.8202637434005737,0.799069344997406,2.147949457168579,8.567273139953613,0.2962358891963959,20,0,0,1,0,1,0,0.0,0.6157345771789551,2,clean,0.0,-1,39,2,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.05882957577705383,0.5583004951477051,0.49947091937065125,0.8635785579681396,2.3716325759887695,0.6637551784515381,3,0,0,1,0,1,0,0.0,0.43127989768981934,2,clean,0.0,-1,40,15,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.004999637603759766,0.8505780696868896,0.8455784320831299,2.355480194091797,10.543190002441406,0.18571005761623383,20,0,0,1,0,1,0,0.0,0.5339041352272034,2,clean,0.0,-1,41,12,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.0012998580932617188,0.7207450866699219,0.7194452285766602,2.121940851211548,8.347322463989258,0.23559923470020294,20,0,0,1,0,1,0,0.0,0.6080998182296753,2,clean,0.0,-1,43,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.12675589323043823,0.870912492275238,0.7441565990447998,0.7684099078178406,2.15633487701416,0.8394464254379272,20,0,0,1,0,1,0,0.0,0.6579978466033936,2,clean,0.0,-1,44,21,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.15449750423431396,0.7457766532897949,0.591279149055481,0.402478963136673,1.4955275058746338,0.9118407964706421,5,0,0,1,0,1,0,0.0,0.6511832475662231,2,clean,0.0,-1,45,15,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.060190558433532715,0.8717091083526611,0.8115185499191284,1.9464716911315918,7.003931999206543,0.44385457038879395,20,0,0,1,0,1,0,0.0,0.5723803639411926,2,clean,0.0,-1,46,24,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.008253931999206543,0.5626703500747681,0.5544164180755615,2.488762617111206,12.046360969543457,0.1525876522064209,14,0,0,1,0,1,0,0.0,0.3095822334289551,2,clean,0.0,-1,47,11,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.002651691436767578,0.789824366569519,0.7871726751327515,2.3989028930664062,11.011089324951172,0.20741693675518036,20,0,0,1,0,1,0,0.0,0.6469563245773315,2,clean,0.0,-1,48,8,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.008163511753082275,0.6432966589927673,0.6351331472396851,2.7498559951782227,15.640378952026367,0.12788927555084229,20,0,0,1,0,1,0,0.0,0.2604576051235199,2,clean,0.0,-1,49,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.00858539342880249,0.601058304309845,0.5924729108810425,1.5430405139923096,4.6787943840026855,0.3327714204788208,6,0,0,1,0,1,0,0.0,0.41299957036972046,2,clean,0.0,-1,50,7,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.03590366244316101,0.44120344519615173,0.4052997827529907,-0.0,1.0,1.0,1,0,0,1,0,1,0,0.0,0.35645315051078796,2,clean,0.0,-1,51,7,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.01387166976928711,0.5400295853614807,0.5261579155921936,2.866305112838745,17.571971893310547,0.1305924654006958,20,0,0,1,0,1,0,0.0,0.2415013313293457,2,clean,0.0,-1,52,10,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.04554891586303711,0.5892947912216187,0.5437458753585815,2.6804041862487793,14.59099006652832,0.2309350073337555,20,0,0,1,0,1,0,0.0,0.4078459143638611,2,clean,0.0,-1,53,5,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.024060845375061035,0.7561928033828735,0.7321319580078125,2.5678200721740723,13.037372589111328,0.2229927033185959,20,0,0,1,0,1,0,0.0,0.5650478601455688,2,clean,0.0,-1,54,18,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.221717,0.598505,0.000341,0.988281,0.437529,0.587529,0.009148478507995605,0.8509920835494995,0.8418436050415039,2.2022619247436523,9.045450210571289,0.23946066200733185,20,0,0,1,0,1,0,0.0,0.5879367589950562,2,clean,0.0,-1,55,27,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
