vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight,served_outcome,abstain_reason
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.09755367040634155,0.8776261210441589,0.7800724506378174,1.6897562742233276,5.4181599617004395,0.6092614531517029,20,0,0,1,0,1,0,0.0454849936068058,0.16797083616256714,2,contra,0.15,-1,0,29,CORRECT,0,0,0,0,3,0,0.045485,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.0189131498336792,0.7112354040145874,0.6923222541809082,1.4895274639129639,4.434999465942383,0.4263746738433838,11,0,0,1,0,1,0,0.045718222856521606,0.1314924955368042,2,contra,0.15,-1,1,26,CORRECT,0,0,0,0,3,0,0.045718,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.010018229484558105,0.5396274328231812,0.529609203338623,2.7673869132995605,15.916987419128418,0.11507797241210938,20,0,0,1,0,1,1,0.17474989593029022,0.0191461443901062,0,contra,0.15,-1,2,11,CORRECT,0,0,0,0,4,0,0.17475,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.016183972358703613,0.687955379486084,0.6717714071273804,1.8914341926574707,6.62886905670166,0.308549165725708,16,0,0,1,0,1,1,0.2008405327796936,0.03823047876358032,1,contra,0.15,-1,3,26,CORRECT,0,0,0,0,3,0,0.200841,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.027385354042053223,0.6776177287101746,0.6502323746681213,1.8736954927444458,6.512318134307861,0.2940874397754669,9,0,0,1,0,1,1,0.22644475102424622,0.02974379062652588,1,contra,0.15,-1,4,26,CORRECT,0,0,0,0,2,0,0.226445,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.012661755084991455,0.8394675850868225,0.826805830001831,2.1467385292053223,8.556904792785645,0.25957560539245605,20,0,0,1,0,1,1,0.10950019210577011,0.0500333309173584,2,contra,0.15,-1,5,9,CORRECT,0,0,0,0,4,0,0.1095,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.014681458473205566,0.8529242277145386,0.838242769241333,2.0334668159484863,7.640528678894043,0.3058132231235504,20,0,0,1,0,1,0,0.08024220168590546,0.07350456714630127,2,contra,0.15,-1,6,29,CORRECT,0,0,0,0,3,0,0.080242,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.010478496551513672,0.6518491506576538,0.6413706541061401,2.720562219619751,15.188858985900879,0.13363918662071228,20,0,0,1,0,1,1,0.127969428896904,0.017006754875183105,0,contra,0.15,-1,7,1,CORRECT,0,0,0,0,3,0,0.127969,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.12886571884155273,0.896051287651062,0.7671855688095093,1.6104294061660767,5.004960060119629,0.6436556577682495,20,0,0,1,0,1,0,0.0331931933760643,0.1890408992767334,2,contra,0.15,-1,8,29,CORRECT,0,0,0,0,3,0,0.033193,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.06819695234298706,0.9014264941215515,0.8332295417785645,1.5120534896850586,4.536036014556885,0.6027113199234009,20,0,0,1,0,1,0,0.050586801022291183,0.13244026899337769,2,contra,0.15,-1,9,29,CORRECT,0,0,0,0,3,0,0.050587,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.013267695903778076,0.5725769996643066,0.5593093037605286,2.7877683639526367,16.244726181030273,0.15517304837703705,20,0,0,1,0,1,0,0.09898825734853745,0.056609392166137695,2,contra,0.15,-1,10,11,CORRECT,0,0,0,0,3,0,0.098988,0.0,answer,
margin,live-delta,0,0.0,0.514305,0.599567,0.141894,0.984375,0.41559,0.56559,0.039280712604522705,0.7741971015930176,0.7349163889884949,2.2693004608154297,9.672632217407227,0.30150845646858215,20,0,0,1,0,1,1,0.17354047298431396,0.039280712604522705,1,contra,0.15,-1,11,11,CORRECT,0,0,0,0,4,0,0.17354,0.0,answer,
