vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight,served_outcome,abstain_reason
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.09755361080169678,0.8776260614395142,0.7800724506378174,1.5451452732086182,4.688652515411377,0.6364627480506897,20,0,0,1,0,1,0,0.0,0.6235969066619873,2,clean,0.0,-1,0,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.0189131498336792,0.7112354040145874,0.6923222541809082,1.3230103254318237,3.7547073364257812,0.4473987817764282,7,0,0,1,0,1,0,0.0,0.6017579436302185,2,clean,0.0,-1,1,26,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.010018229484558105,0.5396274328231812,0.529609203338623,2.31447172164917,10.119575500488281,0.15391162037849426,11,0,0,1,0,1,0,0.0,0.2910658121109009,2,clean,0.0,-1,2,11,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.016183972358703613,0.687955379486084,0.6717714071273804,1.5113245248794556,4.532730579376221,0.3910611569881439,9,0,0,1,0,1,0,0.0,0.5716513395309448,2,clean,0.0,-1,3,26,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.027385354042053223,0.6776177287101746,0.6502323746681213,1.5435235500335693,4.681055068969727,0.3810395896434784,6,0,0,1,0,1,0,0.0,0.5568937063217163,2,clean,0.0,-1,4,26,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.01266169548034668,0.8394675254821777,0.826805830001831,1.9836829900741577,7.269467353820801,0.2904347777366638,20,0,0,1,0,1,0,0.0,0.5116991400718689,2,clean,0.0,-1,5,9,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.014681458473205566,0.8529242277145386,0.838242769241333,1.8773953914642334,6.536457538604736,0.33197662234306335,20,0,0,1,0,1,0,0.0,0.5032823085784912,2,clean,0.0,-1,6,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.010478556156158447,0.6518491506576538,0.6413705945014954,2.6719040870666504,14.467490196228027,0.14790979027748108,20,0,0,1,0,1,0,0.0,0.520401120185852,2,clean,0.0,-1,7,1,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.12886571884155273,0.896051287651062,0.7671855688095093,1.5073814392089844,4.514892578125,0.6626251935958862,20,0,0,1,0,1,0,0.0,0.6756824254989624,2,clean,0.0,-1,8,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.06819701194763184,0.9014265537261963,0.8332295417785645,1.3606336116790771,3.898662805557251,0.6341750621795654,20,0,0,1,0,1,0,0.0,0.6309511661529541,2,clean,0.0,-1,9,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.232572,0.599567,0.004798,0.984375,0.460633,0.610633,0.013267695903778076,0.5725769996643066,0.5593093037605286,2.716325044631958,15.124637603759766,0.16481447219848633,19,0,0,1,0,1,0,0.0,0.34103813767433167,2,clean,0.0,-1,10,11,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
