vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight,served_outcome,abstain_reason
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.01263272762298584,0.6440011858940125,0.6313684582710266,2.440354585647583,11.477109909057617,0.23613758385181427,20,0,0,1,0,1,1,0.10688597708940506,0.0659414529800415,2,clean,0.0,-1,0,8,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.08169186115264893,0.6671394109725952,0.5854475498199463,1.8964325189590454,6.662085056304932,0.5111412405967712,18,0,0,1,0,1,0,0.0,0.3440079092979431,2,clean,0.0,-1,1,3,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.012099772691726685,0.4546770453453064,0.4425772726535797,1.3324238061904907,3.7902190685272217,0.36715495586395264,4,0,0,1,0,1,0,0.0,0.19384357333183289,2,clean,0.0,-1,2,30,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.07943511009216309,0.7208590507507324,0.6414239406585693,1.9040049314498901,6.712724685668945,0.4734317362308502,20,0,0,1,0,1,0,0.0,0.31851309537887573,2,clean,0.0,-1,3,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.051665663719177246,0.7010433077812195,0.6493776440620422,2.0393948554992676,7.6859564781188965,0.4230170249938965,20,0,0,1,0,1,0,0.0,0.27116256952285767,2,clean,0.0,-1,4,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.024040281772613525,0.5408830642700195,0.516842782497406,2.6311559677124023,13.889817237854004,0.16595527529716492,17,0,0,1,0,1,1,0.10260769724845886,0.024040281772613525,0,clean,0.0,-1,5,23,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.04884713888168335,0.6188669800758362,0.5700198411941528,2.161827564239502,8.686999320983887,0.357860267162323,17,0,0,1,0,1,0,0.0,0.24877366423606873,2,clean,0.0,-1,6,19,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.030485451221466064,0.698928952217102,0.668443500995636,2.097393751144409,8.144914627075195,0.3208058774471283,20,0,0,1,0,1,0,0.0,0.2851773500442505,2,clean,0.0,-1,7,19,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.05140495300292969,0.7070190906524658,0.6556141376495361,1.814934253692627,6.14067268371582,0.4812021851539612,20,0,0,1,0,1,0,0.009029822424054146,0.23490959405899048,2,clean,0.0,-1,8,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.001987934112548828,0.5668114423751831,0.5648235082626343,2.1071650981903076,8.224891662597656,0.20915241539478302,12,0,0,1,0,1,0,0.06615240126848221,0.05755513906478882,2,clean,0.0,-1,10,19,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.0407368540763855,0.6493932008743286,0.6086563467979431,2.198608636856079,9.012465476989746,0.3825119733810425,20,0,0,1,0,1,0,0.02971179410815239,0.12776082754135132,2,clean,0.0,-1,11,19,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.05402129888534546,0.62645423412323,0.5724329352378845,1.5287829637527466,4.612559795379639,0.546995222568512,13,0,0,1,0,1,0,0.0,0.25548720359802246,2,clean,0.0,-1,12,16,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.08189237117767334,0.5727711915969849,0.4908788204193115,0.44421547651290894,1.559266448020935,0.8372417688369751,2,0,0,1,0,1,0,0.0,0.21879634261131287,2,clean,0.0,-1,13,22,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.307765,0.567371,0.017638,0.988281,0.413666,0.563666,0.008975028991699219,0.6203176379203796,0.6113426089286804,2.058378219604492,7.833255767822266,0.32814598083496094,18,0,0,1,0,1,0,0.0,0.22889047861099243,2,clean,0.0,-1,14,8,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
