vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight,served_outcome,abstain_reason
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.008692145347595215,0.6145343780517578,0.6058422327041626,1.7476656436920166,5.741185188293457,0.24996277689933777,6,0,0,1,0,1,0,0.0,0.48662111163139343,2,stale-jitter0.15,0.0,6,0,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.002864539623260498,0.7485058903694153,0.7456413507461548,2.3716559410095215,10.715121269226074,0.20129522681236267,17,0,0,1,0,1,0,0.0,0.5389264225959778,2,stale-jitter0.15,0.0,6,1,29,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.03562748432159424,0.8512296676635742,0.81560218334198,1.8356702327728271,6.26933479309082,0.43962234258651733,15,0,0,1,0,1,0,0.0,0.613601803779602,2,stale-jitter0.15,0.0,6,2,0,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.06120377779006958,0.8351686596870422,0.7739648818969727,2.104161500930786,8.200223922729492,0.3973807692527771,18,0,0,1,0,1,0,0.0,0.6275011301040649,2,stale-jitter0.15,0.0,6,3,27,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.06320923566818237,0.6585389971733093,0.595329761505127,0.5272296667098999,1.6942322254180908,0.7797456979751587,2,0,0,1,0,1,0,0.0,0.5165534019470215,2,stale-jitter0.15,0.0,6,4,12,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.01838463544845581,0.8731691241264343,0.8547844886779785,2.0298383235931396,7.612855434417725,0.330687016248703,18,0,0,1,0,1,0,0.0,0.6164111495018005,2,stale-jitter0.15,0.0,6,5,27,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.024461090564727783,0.8591064214706421,0.8346453309059143,2.073556900024414,7.953061103820801,0.31084614992141724,17,0,0,1,0,1,0,0.0,0.5630691647529602,2,stale-jitter0.15,0.0,6,6,0,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.01217198371887207,0.7492260336875916,0.7370540499687195,1.462646245956421,4.31736946105957,0.3507823646068573,6,0,0,1,0,1,0,0.0,0.639962911605835,2,stale-jitter0.15,0.0,6,7,12,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.0574725866317749,0.8665192127227783,0.8090466260910034,1.7577788829803467,5.799541473388672,0.47031858563423157,16,0,0,1,0,1,0,0.0,0.5741294622421265,2,stale-jitter0.15,0.0,6,8,19,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.02331995964050293,0.6571364402770996,0.6338164806365967,0.9938243627548218,2.7015464305877686,0.5197571516036987,3,0,0,1,0,1,0,0.0,0.32575005292892456,2,stale-jitter0.15,0.0,6,9,2,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.010274708271026611,0.8123652935028076,0.802090585231781,2.2247726917266846,9.25137996673584,0.2458808273077011,18,0,0,1,0,1,0,0.0,0.6101858019828796,2,stale-jitter0.15,0.0,6,10,27,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.0263330340385437,0.7415318489074707,0.715198814868927,2.461439609527588,11.721673965454102,0.20075975358486176,16,0,0,1,0,1,0,0.0,0.41163015365600586,2,stale-jitter0.15,0.0,6,11,19,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.053028225898742676,0.6884907484054565,0.6354625225067139,1.272676944732666,3.5703976154327393,0.5442928075790405,5,0,0,1,0,1,0,0.0,0.27818992733955383,2,stale-jitter0.15,0.0,6,12,28,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.03296172618865967,0.8734875321388245,0.8405258059501648,1.9498695135116577,7.027770519256592,0.342989981174469,17,0,0,1,0,1,0,0.0,0.5720294713973999,2,stale-jitter0.15,0.0,6,13,19,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.04973268508911133,0.6596090793609619,0.6098763942718506,1.2139757871627808,3.3668439388275146,0.5201139450073242,4,0,0,1,0,1,0,0.0,0.376028835773468,2,stale-jitter0.15,0.0,6,14,14,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.059464991092681885,0.8609749674797058,0.8015099763870239,2.2850558757781982,9.826234817504883,0.3320564925670624,20,0,0,1,0,1,0,0.0,0.6294852495193481,2,stale-jitter0.15,0.0,6,15,0,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.03566533327102661,0.8514373302459717,0.8157719969749451,1.8632786273956299,6.4448323249816895,0.3931061327457428,17,0,0,1,0,1,0,0.0,0.6156409978866577,2,stale-jitter0.15,0.0,6,16,0,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.0259246826171875,0.817624568939209,0.7916998863220215,2.0527405738830566,7.789218902587891,0.3383066654205322,16,0,0,1,0,1,0,0.0,0.615166425704956,2,stale-jitter0.15,0.0,6,17,0,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
margin,live-delta,0,0.0,0.244356,0.607198,0.0,0.980469,0.572828,0.722828,0.01809978485107422,0.7281592488288879,0.7100594639778137,2.1816160678863525,8.860613822937012,0.2737710773944855,13,0,0,1,0,1,0,0.0,0.5232799649238586,2,stale-jitter0.15,0.0,6,18,11,CORRECT,0,0,0,0,0,0,0.0,0.0,answer,
