vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,0.051957786083221436,0.6175075173377991,0.5655497312545776,1.3846145868301392,3.993286609649658,0.5538808703422546,7,0,0,1,0,1,0,0.0,0.26111191511154175,2,contra,0.15,-1,0,13,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,0.029352545738220215,0.628079891204834,0.5987273454666138,1.3298912048339844,3.7806320190429688,0.46934133768081665,5,0,0,1,0,1,0,0.0,0.3077572286128998,2,contra,0.15,-1,1,29,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,0.0,0.8646697998046875,0.8646697998046875,0.9270745515823364,2.5271055698394775,0.45689401030540466,3,0,3,0,0,1,1,0.45689401030540466,0.0,0,contra,0.15,-1,2,146,CORRECT,0,0,0,0,1,0,0.456894,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,0.12742197513580322,0.8081512451171875,0.6807292699813843,0.30807122588157654,1.3607978820800781,0.9210930466651917,6,0,0,1,0,1,0,0.0,0.5535558462142944,2,contra,0.15,-1,3,29,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,0.023928344249725342,0.6956421136856079,0.6717137694358826,1.3165504932403564,3.7305307388305664,0.4459473192691803,5,0,0,1,0,1,0,0.0,0.2529469132423401,2,contra,0.15,-1,4,10,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,5.960464477539063e-08,0.5132393836975098,0.513239324092865,1.0470130443572998,2.849128246307373,0.4054339826107025,3,0,3,0,0,1,1,0.4054339826107025,-5.960464477539063e-08,0,contra,0.15,-1,5,146,CORRECT,0,0,0,0,1,0,0.405434,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,0.06795251369476318,0.5812908411026001,0.5133383274078369,0.8042333126068115,2.2349822521209717,0.7045271992683411,3,0,0,1,0,1,0,0.0,0.2637254297733307,2,contra,0.15,-1,6,29,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,0.24223670363426208,0.7332263588905334,0.49098965525627136,0.0456678569316864,1.0467267036437988,0.992191731929779,2,0,0,1,0,1,0,0.0,0.4330901503562927,2,contra,0.15,-1,7,29,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,1.1920928955078125e-07,0.6132014989852905,0.613201379776001,1.9739934206008911,7.199369430541992,0.21049267053604126,8,0,0,1,0,1,1,0.27867722511291504,1.1920928955078125e-07,0,contra,0.15,-1,8,1,CORRECT,0,0,0,0,2,0,0.278677,0.0
margin,live-delta,0,0.0,0.565321,0.653109,0.126104,0.988281,0.450593,0.600593,0.07973122596740723,0.5724722146987915,0.4927409887313843,0.45387351512908936,1.5743988752365112,0.8312657475471497,2,0,0,1,0,1,0,0.0,0.27668994665145874,2,contra,0.15,-1,9,23,CORRECT,0,0,0,0,0,0,0.0,0.0
